batch_size_24_Run_1,batch_size_24_Run_2,batch_size_24_Run_3,batch_size_32_Run_1,batch_size_32_Run_2,batch_size_32_Run_3,batch_size_64_Run_1,batch_size_64_Run_2,batch_size_64_Run_3,batch_size_128_Run_1,batch_size_128_Run_2,batch_size_128_Run_3
-442.2717285,-72.98948669,270.1420898,44.22770691,190.0722809,275.397644,292.7298584,270.1749878,-59.58322906,0.364010751,292.1413269,43.84305573
-695.8726196,279.5866394,226.9961243,46.04927444,250.2539215,255.9013824,51.39416504,159.108902,-256.1190491,282.5909424,248.2951355,284.9238586
-175.7456512,248.1045074,274.0317688,49.05925369,228.4710236,258.7040405,-63.99591446,235.9834595,-41.09867477,28.78901863,208.9368439,31.31025887
-178.1360779,249.7250977,254.6684418,250.3838501,270.4222107,260.0328674,-192.4936981,222.1228638,-205.4022369,41.60277939,-210.3550262,-201.5057526
-178.8145294,44.62132263,204.7737427,190.9243774,1.722562671,192.8149109,234.6499023,-10.14759064,250.9730682,-19.75216866,-20.33480644,-214.3075104
126.3300171,288.0561218,285.8897095,-24.59099197,275.2813416,-295.1737366,-123.2623215,263.2776184,-66.41123962,307.0770264,208.1060028,249.7611542
224.1087341,-8.959317207,-588.1144409,182.1095886,248.6395721,259.7800293,10.03818417,195.1290741,7.502269745,2.223446369,241.1169128,-79.68837738
-125.1043015,259.1145935,219.2533875,251.81427,221.2128143,240.3539886,245.6751251,259.0892639,-661.9226685,265.8990479,-91.98249054,288.7132568
166.001297,286.3841248,262.8431091,283.6518555,22.96669579,283.327179,240.098526,41.38350296,283.1885681,286.924469,234.4272614,-38.63822174
-88.0666275,265.2035522,183.0143585,271.4095154,35.27963638,251.739563,236.9438019,-133.5261078,286.164856,247.4221497,197.762207,-1.873861074
182.1654053,301.7180481,263.7036438,-43.83090973,206.6307068,262.4468079,249.8725891,-107.3397903,-304.0152283,225.2514343,-344.3059998,47.30462265
-91.41629028,38.01556778,260.8516846,-25.05444336,276.4562683,237.9431763,245.7420502,245.2263947,225.194397,283.7633972,251.37677,15.27988625
97.9309845,21.68293571,249.1221466,270.1564026,253.1613312,245.45047,250.3277893,303.0848694,-294.1805115,208.3730011,216.2584839,39.20271301
-53.41534424,169.7560425,-50.9971199,236.5603485,252.8224945,206.5027771,272.7832642,257.0445251,-339.7082825,-440.7103271,241.6273651,50.77734375
171.2976532,243.7020721,201.472229,248.6896973,201.2229919,277.1261292,230.3596954,217.7118988,-53.24940491,283.7316589,212.603775,34.64403152
-31.62002373,280.2584229,229.9569244,277.978302,228.8919678,288.7269287,-158.8251038,6.250042915,-167.4157562,-13.74963665,256.0753174,47.15568542
12.09702492,227.2712555,275.6802063,49.2970047,207.2827454,241.2906189,-111.5731354,281.5988464,-206.3297729,215.3386993,-9.754361153,275.4663086
-102.5409927,270.7620239,8.713769913,285.3816833,242.3573151,233.7050934,-412.6537476,39.76422119,-195.9519958,263.6034241,-59.63066483,23.19700813
-103.708313,257.8807068,200.7143555,256.4106445,258.0572815,283.9512939,-83.63520813,35.41775131,253.5534058,305.9457397,261.5093689,-235.8590088
229.5210724,-20.02442169,270.4549866,263.4649963,262.8646851,292.7817688,-99.69799042,-22.61385727,36.50144958,285.743988,-41.62433243,252.4523926
131.0887756,250.2749481,264.0643311,234.0866699,275.5665894,292.822876,163.4926758,-168.1956482,243.6096497,280.0738831,225.0569305,-61.58728409
9.013476372,292.3261108,282.5252991,187.6645966,126.5825729,-388.7401428,-18.08204651,-3.988675117,258.6565247,262.4761047,287.757782,254.9791412
234.5316315,259.378479,1.828468323,-71.86151886,220.8124237,298.3606262,-124.7859955,240.9903412,-110.6075974,275.3517151,283.9866943,-40.04940414
222.4120331,-44.87969971,234.0746765,260.0238953,234.3362732,291.1738892,-725.2786255,49.77360916,23.73760605,282.9813843,-156.2756195,-42.36332703
292.6276855,206.2402039,273.1378479,262.3560486,-37.88676071,237.4057465,-11.44913769,-231.4913025,-47.46837616,258.654541,251.4338837,3.8064816
279.8302307,276.9862671,268.7798767,263.8877563,-458.1910095,283.7521667,-87.699646,174.9230194,163.8153229,-17.80460548,256.3557434,249.9068756
-31.46728706,285.5569153,257.4386597,260.2020569,180.0757446,58.24754715,-52.04323578,262.0596619,262.8132935,263.5321655,137.9168396,-273.4259949
272.0734863,192.9898987,277.6125488,267.3191833,-94.53120422,291.3374634,-286.7049866,258.0552979,-282.4335327,242.1483917,244.6552734,274.0180664
180.5894165,252.3631134,244.5301208,279.1645203,65.80756378,249.02565,-108.8224792,249.8897095,-187.7035828,268.849762,-370.8661194,8.804384232
-35.19140244,264.723999,248.2507935,292.7787476,-64.59680176,288.5842285,-106.3792648,245.5270844,179.9212341,-10.49395847,265.3370056,268.4553223
202.8754578,184.8299408,266.9581909,233.4787445,245.6706848,-88.06229401,-67.55828857,259.5657959,253.7818604,-256.0971375,203.5461884,297.801178
-27.32119942,296.3970947,231.262558,260.0966797,143.0907288,266.183075,-75.56534576,253.8854218,224.3004913,-198.9099121,-111.8262787,153.6317902
221.7368164,271.5877075,16.23466492,289.1236877,-94.91389465,282.2483521,-135.3986969,282.0193176,-44.13943863,-58.145401,10.36064148,188.4946442
-0.173732802,249.5045166,244.6448059,270.1559753,112.8375015,273.9150696,266.9512329,236.7576904,284.1080017,273.7265625,234.8191223,249.1947021
218.2751312,21.64893341,46.47649384,261.7468872,175.0578156,269.2906189,-29.82826614,17.37144279,264.8935547,272.7738647,-158.3904114,309.0501404
223.6446686,280.6345825,251.6659851,247.5127716,263.7533264,298.442688,-152.0152283,12.25273514,240.7563171,-341.0517273,63.67095947,280.6962891
183.8197174,275.9746399,236.3337555,277.4959412,-117.1561584,280.0343018,-147.1568451,-1.665456295,287.2342834,-39.75457764,236.6637573,-12.4436655
232.570282,188.3220062,28.50795937,200.9322815,187.6689911,217.7908173,239.7101135,-27.24442291,244.2740021,264.5022583,245.3777161,209.8256073
250.3725433,252.5108337,252.0323181,212.3658447,-273.0619507,242.4927979,-26.95525742,70.93792725,239.7122192,241.836792,236.1083984,-8.142201424
244.7415314,13.613307,240.4157715,230.4636383,220.9906769,6.620494843,220.6381073,259.114624,191.9416504,241.1951599,258.0229797,281.7702026
256.6652222,272.7297668,276.6465149,265.0887451,-212.0803986,273.2314758,222.9387054,16.6275692,229.3926392,222.6414337,275.1515808,265.6920776
286.2990723,-21.66583443,23.41049957,-71.25266266,7.3747015,256.3678894,-63.11035919,-36.04766846,241.888092,266.6447144,275.6529236,290.330658
294.4626465,-12.75229931,13.16235256,268.4700623,-191.9501495,238.4067535,269.1504517,35.7364502,-160.3928833,259.3597412,238.8470001,-52.374897
-23.01496124,266.0649109,25.55115509,242.8277893,-120.9415283,218.7508545,-53.02467728,236.2621765,240.5155029,256.0062561,245.3672943,-221.0955048
274.2775574,-59.84664536,28.32155991,199.5884094,215.5317078,299.6459961,189.2381134,-180.4886169,281.289093,233.9977112,31.66480064,-188.934494
155.1539917,243.6160431,262.0032959,266.536499,257.9472046,276.466095,-164.51091,17.34376526,273.3835144,-95.01084137,241.0493317,-30.70164299
31.74514961,255.430191,244.7198181,248.2748718,3.809105396,253.4049072,-238.5319366,302.3322449,248.2771301,262.1225586,241.6372833,281.9981079
211.3937531,263.815979,254.2451172,-493.6158447,219.7675629,137.3709564,-59.8237648,267.9885559,-299.2677917,145.5912628,276.2478638,-5.961397648
272.8488464,248.7190247,237.3204651,249.357193,279.7570801,279.2554626,-130.0756836,210.7410736,271.794281,-332.3492432,243.4145355,301.5695801
-18.40218353,224.1519012,265.0456848,279.4678345,253.5555725,255.2709961,-320.7679138,38.41137695,254.5171814,236.8240967,259.1998291,300.44104
218.7517242,228.5748138,273.6286621,7.325363636,-10.09805489,271.5244141,-99.09546661,250.4724579,260.8540039,249.1036224,240.5452576,255.980545
293.7449951,198.1735992,-22.44536591,53.19938278,-211.8840485,255.2068329,284.2098694,265.0349121,262.6957703,46.22511673,274.6001892,255.041153
249.3848572,260.277832,48.68319321,183.0366211,-172.1390228,278.4428101,-264.5064697,224.4451904,272.5412903,-29.59783554,19.57779121,279.3234863
244.9294281,36.1049881,277.646759,270.87854,-109.0303192,84.24504852,8.634533882,261.7979431,276.7798767,203.1251373,31.68115997,17.29202461
247.2912598,-22.7618084,268.5682678,255.0859375,-3.471714735,272.6121826,281.9151306,256.0358582,26.51663399,-115.9658585,262.5895386,271.7587891
281.2706604,210.0752411,282.5294495,282.0445557,-157.8366089,242.9379883,-233.7671356,240.156601,82.39014435,-18.03046227,213.710083,296.4749756
271.3955994,221.8973236,-14.17413712,231.1806641,29.04611015,238.8259125,-110.6009445,247.6155396,230.793808,1.112041593,214.9871979,263.9871826
257.3511963,256.4480896,263.418396,291.1619263,-98.32020569,246.9779205,-89.25844574,248.6067657,261.6607056,190.9346924,247.4324646,195.1788025
225.7545013,234.6255188,100.5558777,158.1008301,268.6446533,232.0582123,129.2911377,207.1623993,-160.9725189,249.8744507,245.4635773,-94.82488251
259.5706177,243.2884521,288.9743958,281.3309326,218.7051544,227.3752441,243.17453,192.0385742,237.9835205,40.15811539,234.6742096,-13.1209116
233.3677673,264.4555969,229.5855103,-207.5500641,-207.9528351,262.571228,-359.901062,-158.5144501,291.9162292,255.5343933,268.3540649,273.5143738
241.8093109,270.2827454,254.5776672,-364.6925964,-58.80086136,264.4372559,277.7414246,157.3650665,270.7499695,251.929657,236.7543335,-22.77925491
230.406601,151.3525085,15.3498106,290.0048218,-120.5178757,256.1825562,-203.39328,-348.4743042,272.9481506,264.0184937,230.4850311,251.8902435
162.3822479,201.077713,269.4701538,235.656189,243.9042969,239.6896515,-95.4593277,8.364937782,224.3668823,49.84690857,-272.912262,-61.75265503
266.3605042,219.4286957,233.4434357,251.8530426,170.3414612,,3.972628355,302.1426697,-145.4086609,235.2605896,254.4288788,238.3810425
284.273468,228.5934906,256.7593689,265.7971802,80.73857117,,107.7985153,-56.57017517,267.4837036,0.963491499,242.9974823,277.5900269
257.7839661,259.9154968,40.64871979,233.2221375,-37.11607361,,-104.3037796,-23.89157867,273.5901184,-145.0214539,21.59454727,280.8502808
221.5202332,247.2960968,296.4667969,-80.5622406,-47.11650467,,222.9560394,-1.623775721,289.4328003,44.29339981,266.4346924,-492.2326965
255.6705475,231.8951416,259.8175964,186.2831268,259.0531311,,-231.580307,-82.48696899,10.66107845,211.6802216,263.0238953,269.2245789
268.4466858,230.32164,86.51055145,208.5122375,243.914032,,-220.009552,262.2805481,285.3991089,-259.2709351,249.9369354,-206.4594727
232.8683624,219.4118347,-9.398867607,291.1374207,221.6107941,,-28.6882782,8.151991844,289.7944946,63.2093811,253.9112091,305.6504211
202.6934357,237.7992554,229.4431458,293.9234009,263.0719299,,-111.303978,147.5553589,232.6292725,19.97469902,255.3538055,291.2563477
267.3838806,261.1696472,263.6530457,275.2090149,179.1007843,,-156.9297791,-48.15546799,260.8328247,-57.06595993,-323.9349976,250.4271851
254.690567,220.7088623,257.5330811,233.8584747,-8.729929924,,280.991394,-23.16344643,253.2983856,262.0765076,245.5019836,272.8922729
271.7655945,203.5791779,257.8464966,256.8898315,236.072525,,222.9141388,-48.96324539,294.2695313,32.40140152,250.6413574,10.34214973
239.2441864,234.0914001,246.255722,281.7164612,178.6781158,,252.7085571,-131.980423,241.9309082,-215.0070801,263.6989441,276.8184509
283.9306335,244.2924957,258.039978,240.1385956,-97.15449524,,264.5818787,-174.4224243,228.6022034,-10.9626503,-193.7275848,266.9942932
249.6513672,286.7236633,-94.19490814,267.4822998,273.3696899,,13.96461487,59.62064362,214.11026,-159.1156921,253.5859833,-7.76718235
267.6496277,233.0490417,-280.0910645,264.6401978,-118.1747208,,-28.52015877,268.9164429,281.1661072,-215.8318939,215.8092804,249.4727631
245.9302368,276.6188049,237.5841522,32.97338867,-96.53777313,,241.6703033,-182.6306152,255.8503418,-35.87033081,-7.681587219,-26.36967468
-251.5051422,160.1087646,226.3991394,293.6835938,222.8751984,,257.2384338,309.0405273,262.7903137,-166.3446808,256.9476929,282.1479187
256.6450806,221.1139984,241.7085571,241.0324707,278.5194702,,232.5666962,-182.6901245,252.0925903,231.3513031,275.697052,303.0561218
-71.27764893,259.1702271,233.8542328,16.12610245,270.5349731,,252.8569489,-2.020597935,302.8993835,272.2072144,248.1343842,275.4413757
256.5267029,237.2551727,273.7843323,267.4876404,-37.72118378,,-254.6322327,207.48526,258.656189,253.8301239,265.9358521,277.4970398
267.8657837,246.0405579,278.0581665,282.2426758,213.1230927,,237.5780029,194.8205261,256.5007935,-130.2016907,249.5316162,225.2496643
247.1743011,233.8908844,273.2092896,252.0318146,239.5832367,,243.1390076,260.7041626,250.8408661,238.0120392,251.0357819,201.0621033
227.0071564,202.2010803,-34.92660904,265.1809082,280.3129272,,253.2715302,216.7263489,29.22894478,32.73365784,263.3355103,-212.411087
255.3536224,291.2012329,312.2240906,306.4451294,241.1130371,,207.7726746,-215.9744873,266.2947998,207.6179047,-448.8443604,51.01366425
177.9934387,-3.278547287,300.0555725,205.0453796,247.5789948,,212.9466248,221.7954254,253.3716278,-98.05059814,255.7545471,14.89571667
233.9783783,264.8209839,228.1677856,270.6353149,257.5210571,,225.9222717,216.3490753,238.8841705,250.5121918,258.933136,49.72958374
275.1774292,302.3947449,248.7730408,273.5882263,231.1387939,,225.175827,5.908947468,271.5373535,40.12925339,261.2192383,-190.9180908
257.9449158,245.5901947,268.9898682,236.9292603,173.2837219,,250.5476379,280.3514404,259.4804077,234.0195313,236.9524384,249.4841461
289.4648132,267.2452698,233.7344818,254.5343781,255.7847748,,260.5973816,298.9884949,273.0059509,208.3728027,242.2650604,276.3318787
266.1876831,267.2897644,282.6204529,226.3951874,229.9167786,,129.5459442,218.3295898,278.0114441,228.4028625,252.9758606,280.2533264
267.7579346,156.3571777,-59.89608002,-9.844182968,274.3172302,,257.7284546,256.0898743,293.685791,273.9265137,241.3739014,254.4770813
291.7733459,264.7502136,-209.9224701,-2.242804766,262.7681885,,-78.52191925,261.7564697,265.1081238,268.2056885,240.3057404,241.4470825
252.3079834,,-8.798333168,231.6086426,266.2858582,,220.2426758,290.8216553,224.3774567,255.8178253,260.7666626,255.8222504
254.0320435,,238.7600098,251.0889282,242.7273102,,135.5179749,8.884773254,268.9059448,271.1904907,-69.10201263,256.4261169
312.5992126,,281.0993958,270.3283386,239.7478027,,251.0802307,213.1745758,267.171051,285.2462158,273.8490295,260.9358215
-13.29490662,,254.5750732,238.3404388,245.8899841,,218.2822876,262.2431641,280.5668945,290.6952209,-6.487369537,267.0497742
-258.7778625,,271.5864563,208.0188904,235.9657593,,131.9681396,-29.05803108,-103.078537,257.9336853,253.4401093,263.5278015
268.2047729,,128.7098999,62.60750961,230.3563232,,-168.6464386,275.9967041,228.9029694,275.228363,269.4096985,-51.96725845
247.3158112,,269.8746338,290.4165955,239.3226471,,185.7762299,263.9147034,260.479126,266.3635559,250.3089142,-224.3143311
281.4845276,,301.0334778,266.8022156,230.1310425,,229.1882172,90.42337799,258.3492432,273.2750549,291.7036133,256.0962219
-25.76009369,,249.253479,44.05619049,248.9508514,,210.4250793,-164.9444733,243.0721893,264.3360291,262.0535889,-33.96453476
244.4944611,,270.476593,-2.98451066,238.8149872,,237.4257355,250.8976593,261.8016968,-460.8131409,238.8149719,260.43396
239.3158722,,247.9147644,219.9308472,220.773941,,182.6249084,-87.5786438,248.3218079,-283.4265747,237.8653259,278.374115
218.0719299,,253.4430389,-32.65523529,273.6901245,,-60.04273605,4.692100048,-76.68868256,265.1512146,250.8633575,294.6998901
228.1699219,,-9.250861168,-68.46369171,260.2262268,,251.8063049,279.6938782,233.0514984,263.6737366,272.8422852,236.0874023
10.09839725,,233.7206726,199.4933167,276.6989136,,-83.89311218,8.420872688,255.2405548,261.4324646,262.692749,276.2249451
188.7146912,,182.9757843,185.932251,263.9291687,,191.1540222,272.098175,205.7636566,247.2182312,-1.138976693,268.3476563
-20.40995407,,-62.59367752,283.0072327,243.4114685,,264.9288025,261.3095398,253.8916626,268.4810791,278.3513794,238.4954834
-71.64936066,,23.29083061,-36.15694809,270.017334,,247.0121613,-45.33641052,-116.9738464,298.4230042,195.3544769,244.7478943
203.8702393,,-227.2785187,217.2861328,271.3930359,,245.0010071,-193.8714142,269.4196472,-554.6201172,218.4387665,29.12804222
250.6004333,,-32.39967346,292.4932556,254.6775818,,222.3201599,-41.23513794,237.480835,238.9935608,244.7963104,209.5101471
291.9976807,,-3.281884909,18.92508125,289.6424255,,224.9306946,-112.3481369,248.750061,280.012146,94.87103271,265.3552246
213.964447,,-18.48986816,-20.34346581,260.0743103,,194.2519226,-124.1730499,258.611145,254.4849548,190.1985931,245.8182068
249.9614868,,-434.6124268,-5.533747196,256.7003479,,230.1271667,229.1332855,248.8579559,-197.9461517,60.43951035,286.1604004
237.8268127,,226.1005554,221.3107758,258.0744324,,194.5157166,190.1072998,-260.381134,-7.435468674,236.767746,253.5842133
215.1437531,,-265.4173584,205.3855896,296.6856384,,228.0932312,223.5767975,253.2967682,234.0809479,48.21310425,294.2897339
240.7931824,,-315.0424194,-22.27905273,252.6854706,,12.99238396,269.4511414,-3.524612188,265.834198,274.7264099,293.1046448
247.9052887,,262.4570313,-267.1081238,250.5514526,,14.68848896,144.7116852,238.1023102,269.0488892,-218.952713,278.5512085
,,236.6478271,266.0758362,250.0994568,,46.86032486,245.4589081,36.36714554,274.7158813,18.92586899,237.1461792
,,213.2725677,-27.46503448,274.1006165,,247.0947266,261.4828186,2.358235836,261.6819763,-382.60672,267.8114319
,,286.6661682,217.3012543,215.1859283,,212.9660187,-90.38343811,-59.62889481,256.8978271,257.9961243,59.70032883
,,220.9445648,262.5787048,273.4320374,,236.4784851,266.0307312,284.6401978,252.9519043,276.1738892,44.90843964
,,272.5618896,266.4545593,229.6125183,,253.0249939,-78.80567932,230.7377167,283.548645,283.8922119,229.5674286
,,145.1673889,231.1818542,232.1635132,,197.7543335,268.3272705,298.6055603,243.9127045,273.2844543,-133.0588989
,,55.01276016,227.5960693,271.3303528,,212.7535248,129.2015076,253.6382141,263.7875671,256.5169983,265.3408813
,,-12.51111603,0.330090821,270.3421326,,228.6018372,258.5466003,,249.0558472,0.860494494,276.8565063
,,3.723204613,-25.58102989,284.3643188,,108.363266,178.9480133,,235.753479,34.56153107,243.3648834
,,246.1424408,243.2010651,254.312912,,264.9693909,199.5765076,,35.93486786,252.1751099,6.408278465
,,177.8950043,202.8587341,267.263916,,183.0010071,264.2201233,,115.2621155,283.4509888,58.60731888
,,279.3616943,-20.69791985,265.3154602,,297.1969604,269.702301,,266.6460266,291.9666748,247.1169891
,,66.09064484,-5.244816303,226.5805054,,287.0567322,249.9094391,,278.6349182,14.6716404,283.4901123
,,251.4041443,283.6488037,236.1345978,,-584.7759399,264.0672302,,233.560257,272.0575256,-124.7036285
,,-337.8514099,206.9128571,262.3522949,,243.7436676,-79.4969101,,-342.6750488,42.30853271,-150.7199402
,,264.8724976,206.0626984,246.3197784,,224.4757996,245.384903,,279.7081909,27.58594513,297.5222778
,,57.69126511,-68.25077057,136.5899506,,230.8275604,251.3401794,,-97.04462433,35.04914474,253.6989136
,,249.2765045,197.8699646,256.5809021,,239.2082062,288.1112671,,295.9423828,-15.31928635,275.2091064
,,234.2100677,35.402565,268.9915771,,237.5220947,242.4252014,,278.3811035,289.1295776,284.6133423
,,240.3068085,-0.94050926,267.3047791,,228.9235535,294.7988892,,288.4387207,67.69329071,241.9913177
,,263.631012,262.3802185,257.5888672,,-24.9148941,219.181427,,289.0307312,283.1504822,272.400238
,,225.150238,241.5177307,219.4385223,,225.3760071,278.3883057,,49.33697128,22.69876099,256.3868713
,,224.7719269,243.8157959,237.7394562,,263.8887939,289.4033813,,253.1448822,246.7909393,247.7717743
,,245.6058502,241.0554047,238.4212341,,268.8467102,275.5117188,,308.2279968,263.9847412,287.8826599
,,238.3869629,258.6186523,252.6612854,,231.276001,231.1914063,,275.9394531,316.798645,274.9115295
,,250.6000671,268.0253601,-279.9634399,,226.8364563,73.73213959,,274.483551,216.9906006,249.6885681
,,215.7462769,-30.58836365,260.2028198,,260.8922119,-72.59061432,,266.4606018,37.41134644,233.2429352
,,242.5119171,291.3042297,260.8052979,,275.9593201,203.6413879,,267.7882996,266.9342041,261.230957
,,13.99189663,249.3142395,250.9826355,,243.6270599,230.3061829,,229.866684,216.0166626,-71.41545105
,,265.6570435,-17.37382126,256.9930115,,271.5949402,259.7768555,,269.2052307,284.2460327,277.0939331
,,294.8321228,69.4887619,250.2749329,,276.3457642,44.91764069,,280.7505798,256.6451416,256.740509
,,264.8037415,-260.1676941,250.5320587,,241.1773224,243.6915741,,218.0977783,279.1235962,241.6943207
,,229.5103149,235.1042786,239.0601044,,245.8528442,246.4886932,,233.7246704,247.2329712,-66.50727081
,,244.082428,264.0827942,264.5756226,,270.2648926,286.8521118,,-75.76174927,266.2786255,279.6298828
,,247.4771271,31.76288986,,,255.8851929,247.7058258,,254.9879303,281.0046387,283.1264954
,,225.1987305,220.2192688,,,224.3237,15.46797943,,250.7962036,-12.94237137,-84.6181488
,,273.671814,280.6668091,,,239.4311523,31.85503387,,262.9763794,257.8428955,262.1503906
,,283.1005859,271.3789063,,,230.0697479,-112.2390518,,264.7394409,-354.7238159,283.7430725
,,-37.48772049,295.848053,,,198.1879425,264.0955505,,236.6352234,27.20420456,279.4032898
,,232.7189636,149.9937592,,,274.364563,3.050669909,,261.6988831,278.3917542,234.3737335
,,-9.342618942,213.5286713,,,288.421936,-201.0487823,,-64.73703766,13.65733433,244.2795105
,,-36.13845444,291.1812744,,,30.73991776,252.7636566,,178.608017,254.2090454,-194.5393524
,,232.2228546,281.3757324,,,46.18792343,285.472168,,-60.12308884,-331.7636414,262.0630493
,,15.60033607,-34.37039948,,,18.99277687,312.2060547,,275.747406,215.6777954,230.8186951
,,15.80873299,-4.224928379,,,-99.57281494,238.0172424,,260.2449341,268.0252686,-36.74247742
,,224.3369293,258.6950378,,,200.6355286,-27.42512703,,277.1376343,253.6092529,268.3956299
,,297.3843689,244.6343384,,,2.189144611,242.3977051,,-129.2425995,265.114502,269.2372131
,,-503.5558472,250.1676025,,,-287.052063,286.7738037,,264.401001,234.8492737,280.8539124
,,10.01630783,212.5796051,,,257.2331238,250.8270569,,264.782135,221.7260895,254.3319855
,,-35.33164597,257.2415466,,,186.1766052,-230.0848389,,304.5391541,264.5411987,235.1788025
,,195.062149,254.3345795,,,274.6137085,247.8371582,,295.2297974,1.907111764,264.8589783
,,215.2794342,254.1300354,,,2.843673706,275.7333374,,-71.50159454,281.7206421,259.9320984
,,264.2049561,22.06162643,,,63.789711,277.755188,,251.8821869,225.7602539,276.3295593
,,288.936554,3.655302525,,,249.8509674,269.7685852,,-19.19576263,250.4917908,280.3537292
,,294.026886,228.8974152,,,259.4865417,238.9805603,,179.9986877,251.8356781,275.7349548
,,28.81179619,292.3804626,,,-18.75333786,249.5613098,,-41.53355408,206.5609589,262.8278503
,,277.9386902,292.6607361,,,263.5808716,292.1383057,,263.7727051,237.1195221,304.1546326
,,22.51176262,302.4966736,,,-62.09551239,231.8850861,,273.6135864,270.4382324,246.0063171
,,189.1161804,277.137207,,,204.6209106,258.2538452,,287.1836853,244.8974762,250.2858124
,,257.8844299,292.4446716,,,-151.3885345,228.3847198,,-300.6906128,224.7053528,286.4364624
,,262.4303284,272.8778076,,,231.1573486,270.592804,,200.6454468,266.8910828,281.8708801
,,237.8855591,274.4120178,,,305.1361389,286.8656616,,-137.2341461,247.669632,292.1262512
,,221.5102997,-211.0970001,,,235.5974731,236.852951,,-141.4208069,243.8544312,282.0400391
,,236.0599213,234.4711304,,,246.8481445,234.6156311,,272.7861328,230.877533,254.1964417
,,268.7273865,291.200592,,,-158.0387573,238.1777954,,-112.7819061,302.8891907,279.4822388
,,278.5057983,268.0169373,,,247.6653595,243.8636322,,283.8579102,262.1969299,
,,230.6179962,240.1330566,,,213.2861328,258.1137695,,-33.36617661,245.9144135,
,,197.552948,297.2716675,,,-89.33647919,15.88882256,,278.5583496,256.8998718,
,,255.3442535,216.438324,,,259.9066467,249.6244202,,189.3076477,203.3995819,
,,237.7978363,307.4907532,,,233.8485718,-573.8588867,,-34.27947998,250.9724731,
,,271.4949646,215.7457275,,,229.2471924,316.3973389,,-99.99672699,284.4141846,
,,217.8914185,3.156008959,,,272.5609741,279.5396118,,-13.69677639,278.8048401,
,,263.0415955,-2.004805088,,,268.8126831,272.7904358,,266.4386292,-14.17597008,
,,275.2098694,250.6600494,,,234.5149078,273.7243347,,229.8721466,246.4787598,
,,265.8586731,230.123703,,,132.6690674,251.6614227,,-169.8091125,-131.6231079,
,,243.0753479,237.9050903,,,203.621582,-187.4821777,,29.0596714,217.6791534,
,,259.7891235,247.3641663,,,198.444931,254.0077209,,263.3648987,235.6171722,
,,265.3200684,246.2927704,,,259.9681702,249.0128937,,253.4976654,247.6893616,
,,128.7198639,298.2816467,,,248.3384552,257.0899353,,227.3739471,292.5567017,
,,247.7111206,104.9756012,,,264.512146,259.5437622,,206.4200134,299.1948547,
,,244.0619659,289.7528381,,,-20.65079308,296.1690369,,285.0935059,292.9178467,
,,277.2093811,219.6018829,,,44.9463501,283.2349854,,284.4212646,278.8614807,
,,251.1975708,245.1597595,,,212.1296997,-398.4793396,,238.6384125,282.3526611,
,,232.1579285,243.0847473,,,178.0854034,277.3841248,,221.1588593,272.081604,
,,239.9714661,229.7415924,,,-372.2993774,275.2082825,,246.9417877,286.6550598,
,,-8.516464233,293.3021851,,,3.313786745,281.3146057,,255.0381165,222.7717743,
,,197.0014648,263.2698059,,,246.4596863,241.8756256,,273.9752808,250.8262329,
,,200.16539,261.9572449,,,-239.8439178,285.0472717,,266.9544983,-9.115441322,
,,298.6671143,259.6356812,,,269.3032227,307.9389343,,205.4944916,317.5856323,
,,238.0364227,231.4793091,,,18.92380142,295.4672546,,289.3186035,261.6230164,
,,113.2387238,124.432663,,,235.817627,246.2763062,,246.687088,231.3340302,
,,244.6278534,234.0088348,,,264.2241516,-157.1719818,,246.6790771,-181.3248444,
,,259.1540222,230.7363281,,,277.2097473,259.3629456,,248.6575165,-322.6268311,
,,259.9577026,225.5982208,,,-190.2748566,253.9004517,,267.8518677,-2.988242865,
,,290.4942322,298.1081848,,,269.7088623,311.9514771,,241.9258423,-163.8364105,
,,264.6158142,257.4653931,,,200.3692932,251.8619537,,-295.2568665,267.120575,
,,287.0392761,320.4090576,,,256.0046387,253.2657776,,-242.8981628,234.5709686,
,,-4.73802948,236.6825867,,,233.9526367,242.8546295,,259.199646,32.45671844,
,,277.9671631,258.1563721,,,252.1220398,262.8517456,,263.1548767,277.6177673,
,,263.4963989,-491.0130615,,,-68.77405548,276.215332,,-117.169754,249.2168732,
,,249.5819397,-131.7602997,,,-49.521595,267.081543,,-168.703476,228.2823944,
,,237.6203308,130.0363159,,,267.5054321,254.7865295,,265.3345337,279.3101501,
,,279.7484436,242.9708252,,,242.3218231,265.7776184,,194.0620728,48.64860153,
,,206.9611664,-140.4717712,,,15.02133942,246.7885895,,250.680542,253.2938538,
,,272.7081299,216.8004913,,,23.79035759,272.4764099,,241.0417786,282.0289612,
,,301.3745422,267.2309875,,,-187.0575562,255.552002,,246.7826691,264.6411438,
,,200.3563385,239.2363129,,,265.1217957,319.9957581,,274.655365,296.0315857,
,,297.3651733,284.3946228,,,220.5074921,,,5.21873188,-16.53266716,
,,234.1655426,258.7117615,,,209.1422272,,,277.5110779,69.90607452,
,,6.000285149,285.8044434,,,-5.913135052,,,60.15483093,265.9734497,
,,32.93116379,254.266037,,,-47.72966766,,,215.351593,230.7479706,
,,224.1938324,255.1194458,,,232.3258972,,,246.3730621,226.5109711,
,,269.9768982,270.2564087,,,-53.26110077,,,-17.44325638,-85.861763,
