batch_size_24_Run_1,batch_size_24_Run_2,batch_size_24_Run_3,batch_size_32_Run_1,batch_size_32_Run_2,batch_size_32_Run_3,batch_size_64_Run_1,batch_size_64_Run_2,batch_size_64_Run_3,batch_size_128_Run_1,batch_size_128_Run_2,batch_size_128_Run_3
9.212216377,79.33937836,96.5617981,33.4624176,5.672315598,105.4567642,29.75162506,164.4647522,29.72071838,152.909256,2.984117031,76.27841949
6.203036308,81.38034821,98.99795532,32.87760925,8.734728813,106.5919037,30.45840836,164.7677307,30.9640274,153.1866913,5.768110752,76.46906281
8.92901516,83.52105713,102.2877274,32.28571701,12.60017776,107.5925674,26.40233994,163.2758484,35.62194824,152.958725,8.795235634,76.42758942
5.241828442,85.51870728,106.4862747,34.79569626,15.3971405,106.1176071,29.35162735,168.1500244,37.21866226,153.6040497,11.25942707,76.21979523
2.400087357,85.73522186,108.168541,33.96694183,17.72103119,109.1910477,32.07417297,171.2718658,37.90441513,156.3497314,21.284935,77.65162659
1.885040164,86.3766098,112.4809265,34.58467102,21.82853889,112.1312256,34.6187439,173.7374115,41.49143982,156.0897675,24.07445335,77.18887329
0.823763311,84.13476563,115.1110153,41.850914,25.64973068,112.5292206,37.30707932,177.5342712,45.85052872,159.8586884,23.39258385,80.45849609
-2.4371171,85.53224945,113.4138718,44.75093079,25.38210297,113.340416,37.87590027,177.6756897,42.18727875,157.5819702,28.95881081,80.41038513
-6.20428896,87.97735596,117.0186462,47.27318954,28.42226601,113.9837646,38.09165192,177.8400421,45.36203384,155.2473145,29.53144836,83.38366699
-3.97384119,85.37046051,121.7962952,45.96286774,31.38730621,113.5531235,41.45117188,177.6367645,45.69786072,155.5615845,29.35254669,84.30789948
-11.08421135,85.1554718,124.1635971,46.54188156,35.19178772,116.3158798,44.76013947,177.7312469,46.36528778,153.6988678,30.6860218,85.06161499
-20.35409927,88.57614136,127.6889648,48.91403198,38.38997269,119.0741959,44.87528992,177.1341858,44.1176796,153.8875122,31.41832924,89.88340759
-22.02775574,91.81578827,131.0678406,49.49965668,41.43186951,121.5617676,44.98337555,176.887085,45.18046951,151.417984,32.29536438,91.43209076
-23.35503387,94.84708405,134.035675,52.04013443,45.35374832,123.780777,41.04657745,176.437851,41.39751816,149.361618,30.45502663,90.30056
-25.27345467,95.78233337,136.1056213,53.80812454,45.88253021,123.6031723,43.31857681,173.8079987,45.56604004,146.6896057,27.65952682,91.64377594
-23.70624733,99.21434021,139.1750793,53.92044067,48.9408493,118.4134903,42.2821312,173.9182129,44.32223129,143.9864197,29.82230949,92.38135529
-20.75716019,100.0272141,133.8442841,56.06018829,52.47041321,118.9845963,42.75009155,173.1294098,45.19930267,141.5379791,32.27572632,92.43860626
-22.06702423,100.4543915,136.5439606,58.98486328,55.42167282,121.4192123,43.50784683,173.5046234,36.8006134,144.1434021,28.64559174,98.74398041
-20.12862015,103.7533112,139.2071075,61.58766174,56.01924133,124.5411301,45.89289856,171.8833618,41.276577,148.6367645,28.78992081,95.64215851
-23.89632797,108.7165222,141.8128815,64.14017487,56.10626984,127.6053314,48.50954819,168.6736145,45.06077957,150.98703,28.70359802,98.7726593
-21.78325462,114.0639191,145.0087891,64.19629669,58.66448975,130.7618866,51.08544922,165.2780914,39.99496841,150.8804016,22.91199303,96.8770752
-22.48819733,116.2303391,148.240921,64.64671326,62.19804001,134.3422241,54.35449219,165.6223297,39.94406509,153.4611511,26.60904312,94.48534393
-21.20828247,118.3991089,151.4058838,67.15379333,65.66244507,135.100296,57.57743073,167.1663818,35.10700226,155.186676,30.51904106,98.20295715
-21.92802238,121.5448608,148.7529297,69.77857971,68.75967407,135.1195374,60.94691467,169.6695404,29.4914856,148.3917694,31.5667305,99.61446381
-20.2727623,126.1307831,148.0905457,72.8591156,72.23271942,138.0900879,63.63596725,169.5298157,26.73155403,148.7798767,34.13696671,101.4718628
-20.2551918,129.3872833,148.223587,76.3809433,73.27349091,138.967926,62.3182869,170.5698242,23.33461189,152.6159668,34.44650269,99.36223602
-19.14004326,132.4677277,151.0095825,76.78316498,76.19187927,139.4626465,62.12557602,171.1280975,19.41646004,152.5910187,35.05809402,99.38105774
-19.92720795,135.489975,151.421402,80.06762695,78.88156128,139.5209351,57.93894577,169.0757294,15.52848721,152.7446899,34.00326538,98.3287735
-21.16830444,138.2844238,152.8026123,83.11454773,84.02971649,142.3731232,57.10939026,170.3466797,18.13361359,154.661499,35.48228073,98.17592621
-18.67589378,138.0402679,154.8016205,85.77116394,87.74666595,144.9292755,54.48148346,167.9268799,19.50395584,157.0631256,32.78762817,98.28775787
-16.342556,140.6887054,157.9116364,88.35422516,91.74396515,148.8395691,56.37733841,167.3150482,22.87460327,157.1682129,35.62189102,95.20697021
-15.65110207,144.1785278,161.0808868,90.39002991,95.30980682,142.9237366,56.89868927,164.8375854,26.40100479,158.2269897,36.52776337,95.20974731
-12.71233845,147.0508423,161.3683014,89.48989868,97.93862152,145.6687622,55.26909256,164.7029724,25.87980461,161.2911682,41.81906128,93.16275787
-10.04647255,145.3197021,162.6204224,92.56945801,100.7981491,149.2994232,46.73313904,165.4406128,27.39236069,167.5791321,40.43655777,93.2569809
-9.271524429,147.3689575,163.6152496,95.79451752,100.8752213,149.7251892,51.85711288,160.6666107,28.41184425,167.6841888,43.4498558,90.94913483
-5.846376419,147.6655273,166.5549011,99.61164093,99.70035553,150.3895569,53.57550049,159.7871857,28.33164406,174.7047882,47.38220215,95.78073883
-2.509320259,147.6909485,169.7523499,102.8093567,102.2482529,148.0470428,53.94395065,159.6881256,31.55292511,178.9466248,46.41120148,93.56131744
0.108968072,148.02388,170.1574402,105.9002991,103.2433472,152.141037,51.24259949,162.9020386,29.55178642,182.4369812,48.47271729,93.7437973
1.472922921,148.7438049,172.8170013,108.517868,104.7232513,151.9184723,49.3772049,162.7970581,25.26124763,182.8553925,42.23368835,91.8966217
1.937465429,149.6138153,175.8218079,111.5044098,105.3714523,152.5858459,48.39326859,162.8503113,27.36200333,181.1318054,47.54034424,91.97077179
4.07791996,149.7170715,178.4364014,114.0207291,107.8755646,150.1254272,48.24827957,162.8246918,27.61380959,171.0976257,46.87649536,95.75640869
4.876440048,150.9930573,178.3449097,117.1013489,111.1883774,152.4785767,48.47468185,163.1837616,31.25873756,158.3532715,43.16149902,94.88485718
7.003793716,152.4595947,176.2809753,119.8190613,111.9703217,153.1434784,48.80600739,163.3462372,31.87754631,155.221344,40.89438248,94.29011536
8.129920959,155.3929596,178.8058319,122.6619568,113.6190872,156.688446,53.52814865,163.3131104,35.60643005,155.3614349,43.86891556,97.29456329
12.41832733,154.0833435,176.6752014,125.7836227,115.6807175,157.7315063,54.14159775,160.6068878,38.58127975,155.306366,40.04341507,97.954216
15.3366642,155.4759064,179.4941711,128.6802216,122.0271912,158.1568298,54.07553482,158.0841064,38.70676422,148.9659729,41.15124893,98.49861908
17.18971443,155.7913055,181.4003448,131.8417816,122.6102905,160.1702576,52.44451523,155.4206696,42.66798401,149.6446533,43.48015594,98.75422668
17.07706451,155.3024292,178.9117737,133.7408142,124.7199478,159.9273834,55.49216843,152.6345215,42.2017746,149.4190063,46.64645004,101.9595795
21.49544907,155.5523529,179.0397491,134.3690338,122.3443222,160.0679932,55.29829788,153.227005,42.71406174,148.5511627,46.39313507,99.61196136
23.54513931,153.6389618,180.9640961,137.0704651,122.8147202,157.8267822,58.43669891,153.0971222,41.70331192,148.6679993,49.43455887,99.891716
26.7849617,154.0888519,180.7100525,139.7807617,119.7772369,158.2320099,59.13475037,150.8349915,43.86236954,148.394577,52.64703369,100.2134781
31.96157455,151.4608765,178.8829956,139.6283722,117.6823807,158.2974091,56.61023331,147.5944366,43.9580307,148.2153015,57.31309128,102.7934494
38.61008072,148.233963,176.3491669,141.9349823,116.1371841,158.0781555,59.55520248,144.9356537,39.98708344,148.5025482,59.4858551,102.4630356
39.53717041,148.7472382,176.4828491,144.5450439,114.5619507,158.0668182,59.21113205,146.7951813,40.12023926,148.7610931,59.88770294,97.70772552
45.53995895,145.6723175,178.2874451,148.0791626,117.1289444,158.4191589,66.28648376,142.0251465,39.99349213,152.5661163,57.705616,93.27628326
47.46901321,146.0023804,182.2543945,155.0029449,117.8162613,161.5115204,64.70674133,143.5821838,41.1625824,149.9885712,60.2505722,90.29981232
50.60805893,146.8000488,186.9718628,157.3125916,117.9218063,161.3173523,60.79146194,143.9753265,43.94005585,150.1938934,60.71493149,90.85939026
55.28192902,147.0586548,187.8370819,150.3786926,120.1649933,159.8584595,60.08898163,146.5400085,37.81368256,149.2304535,62.52495575,92.11217499
57.669487,147.2335205,187.4250641,152.55159,121.1568985,163.238266,59.60381317,149.7454834,38.57575989,145.8222046,66.52124786,92.60359192
62.04523468,149.1395111,190.5185089,156.0948792,123.9405518,166.2836151,55.22348022,147.4133606,41.15319443,145.976181,66.61299133,93.31626892
68.04034424,148.7754517,190.9288635,156.0577393,121.9620972,169.4165802,54.65604782,149.572403,43.8941803,145.9560394,67.14770508,96.05342865
72.87226868,148.8016968,190.4830627,154.9962311,117.6252213,171.5044403,55.68275452,149.4872437,46.78893661,143.6715698,67.32361603,97.77869415
75.75475311,151.6423798,188.793808,155.1996002,113.9278336,171.5179749,51.76374054,149.0857544,49.37244034,141.1243591,67.03884888,98.21552277
80.58347321,152.2324982,188.5935974,157.5476532,111.4646835,172.2792969,49.99839783,148.9896088,49.88873672,143.3440399,67.56896973,96.3347168
85.09372711,149.3438263,188.4089203,157.6816254,109.6691055,176.1608429,51.49609756,149.1350708,50.3697052,139.7117157,70.43188477,99.28476715
88.29305267,149.3430023,188.7959442,158.3563843,105.8999405,179.9310913,48.11138153,151.9486237,51.06483841,137.1486664,72.45365143,99.55756378
91.80207062,151.5770569,188.7197571,158.5767212,104.4403458,180.4691315,49.30234528,156.493866,53.07628632,134.2742462,75.580513,99.88757324
97.35050201,153.747467,188.998703,158.6066589,101.7743073,184.1382294,46.99091721,156.5128632,56.07450485,133.6209412,78.19947052,99.1521759
97.55472565,156.0067444,190.206131,157.6491547,102.3250885,187.5718994,46.39473724,156.0870819,53.71266556,133.4824982,82.04595947,96.13043976
98.61556244,156.1939392,190.5833893,158.0048676,104.4247894,191.0621033,46.09968185,157.7811584,56.02653503,131.3123016,84.90773773,94.65837097
105.1588898,158.440567,191.7439575,153.2703094,100.9660873,194.5045319,40.59363937,153.5472107,58.85922623,131.128479,85.78707886,95.04451752
104.9074173,161.0871887,191.7497711,149.5305481,98.17401886,197.1833038,41.74198151,152.42453,61.87943268,130.9404449,89.03570557,91.8853302
108.9486923,162.5094604,189.5457916,149.7088013,97.20396423,197.3100433,38.28862,146.3593445,65.3710556,132.066925,89.96913147,91.96821594
108.274437,161.80896,189.9342346,149.40802,97.72949982,201.0125885,35.20786285,143.850296,65.86118317,129.7430115,87.80901337,92.16568756
108.7423096,161.1300659,190.3621826,149.74646,99.57423401,,33.10398102,144.6078033,64.53910828,132.0805054,90.9381485,91.82514191
108.8299332,160.9391785,190.8082275,152.2214661,98.42443085,,34.00506973,141.9356995,67.99800873,129.3616486,95.34934235,94.14833069
109.7412949,161.6056671,188.6500397,152.0533295,96.57987976,,34.10772705,139.1177979,71.1254425,125.0210495,97.27720642,94.49159241
113.0797958,164.4963684,189.030899,148.4984589,96.52948761,,34.37651443,136.4750366,71.22963715,128.589447,101.2471313,90.34894562
114.0075073,167.1092834,188.5448761,148.1172791,96.86950684,,30.86816025,135.9352417,71.42036438,135.1627045,106.6793594,93.82367706
113.5888214,169.3537292,186.8223572,148.4678192,100.7561493,,26.85422897,136.2203979,74.43294525,129.9746399,111.7304001,89.0828476
116.4436035,171.9629822,184.0857086,148.544632,103.3063126,,24.51003265,134.553299,78.91834259,128.3081207,116.2174225,89.51630402
116.0840607,171.6565247,183.8732605,148.5821228,107.6531296,,21.17576599,134.1231842,82.16307831,126.0707626,119.228447,89.59823608
117.1115341,171.7652588,183.6304474,152.051651,110.6613693,,17.14717102,131.1832886,85.71553802,123.2735977,119.804863,89.78765106
120.2333069,174.6135864,183.6557617,155.9918365,108.5873032,,17.9300251,128.5964813,88.45682526,126.6236496,123.1222687,94.20458221
120.58992,176.973999,186.020874,156.0205536,108.8776093,,20.52195549,126.4316711,89.92156219,124.182869,127.2636185,91.69109344
120.5442429,178.8873291,186.2652893,159.0931396,108.4611206,,23.54860306,127.4219666,93.43785858,119.2605972,130.8279419,91.90888977
121.5996323,181.8339691,186.2288055,161.1233063,106.3388214,,26.26931572,126.5296707,96.17514038,116.4289474,130.5344391,97.14842987
121.3704147,181.6270294,182.5599365,161.3772736,106.8368225,,23.91391754,124.6713486,97.71096802,112.6118851,133.9443054,100.9997559
124.3727417,181.1345673,180.4897766,165.2115631,105.7675323,,24.18704796,125.5767899,100.9785385,107.257164,137.9478455,104.6284561
124.1755905,183.4767609,180.7692261,162.9895477,105.0148544,,24.8340168,122.2955017,103.8569183,104.5863037,138.3094635,101.9090652
118.8999405,185.6877441,183.4887085,163.7711182,105.4110336,,25.28617096,126.0758591,109.5014725,100.6436386,141.980011,101.9896545
122.1556702,188.5897064,183.7368469,163.5259705,109.2239609,,26.456707,122.1952515,109.851059,101.2170258,142.451889,105.6931381
118.6109009,188.47995,183.7824554,164.1757965,110.0652008,,26.65240097,119.4166718,111.6141434,103.6579819,143.4124146,105.661026
122.2453461,191.4082947,186.6656342,168.4229889,107.8443222,,23.71696281,119.0978394,110.989769,105.7627487,144.399826,108.5821152
126.1829834,192.004303,186.9853516,168.683609,108.0733261,,23.69826508,119.3949738,114.1673965,101.7655258,145.8554688,108.2587204
126.3395004,191.7978058,187.0588379,171.4675446,108.4889755,,26.12365532,119.3747025,116.9874878,101.0185547,151.0152893,107.7021561
129.9228821,191.7977753,184.2732239,171.5729065,109.4350204,,29.54040527,122.4389877,114.5848465,101.0580063,152.2243805,104.1092072
130.3480225,194.4435577,185.0726929,172.2395782,109.9612274,,32.67155075,117.9596558,114.7673264,105.1905289,148.4012299,105.4683304
132.0789948,191.69487,186.1802826,175.2922516,112.1294861,,32.65629196,117.5138474,117.5967102,99.71177673,151.555954,106.5845871
135.7328796,191.907486,186.3110046,179.361557,116.0864029,,32.64233398,117.2541885,122.1564178,99.5579071,156.4459229,109.7498856
135.9403534,192.9009857,189.0841675,181.6278229,116.9115295,,32.66159821,116.285675,123.0815582,97.08995819,158.0193939,105.1312866
138.5932312,193.7958527,189.4501343,184.8336639,116.6217957,,34.03186798,116.6774673,125.9330597,96.95593262,158.02005,104.9759979
139.4684601,194.3607483,189.5479889,188.4199066,116.7860031,,40.58770752,118.7308502,126.2186813,96.78714752,157.9880219,109.3292542
143.4436646,195.5952301,190.0136414,188.3710632,117.0071564,,39.38941574,118.6776733,129.8722076,96.22549438,158.1698761,112.7191544
147.2771912,197.3625183,187.3775482,189.539032,117.3161469,,39.72794724,118.9723053,133.6248779,96.1271286,158.3250427,118.8408508
148.4628448,200.175415,182.8941193,189.1148682,117.3126297,,36.3045845,119.0474854,133.7582245,98.91706848,159.6440277,119.3639069
149.2967987,,180.7883148,189.322937,117.4397125,,36.33347321,120.0119171,134.275528,99.39151764,163.26828,119.6496735
153.1982574,,182.8403168,189.5250702,120.8161774,,37.53687286,117.4336548,138.0860748,106.5105209,160.2062683,122.167923
157.6947784,,182.6137238,189.8185883,121.1021347,,39.96809387,117.2253723,138.9417267,106.5256729,162.7888947,122.1106873
155.3120422,,182.3952789,193.7830505,121.0542526,,39.39091873,117.5785828,141.6256714,104.8018646,160.3428955,124.8957138
157.1469727,,182.409729,195.4209595,121.5131912,,37.78330231,114.5862503,141.1907196,105.2278137,159.9558868,127.0925598
166.7877502,,181.4268646,195.5865479,121.314209,,35.58289337,115.755127,146.0409393,105.3440628,160.167038,123.7236481
171.0183716,,181.3852997,198.0001221,121.4227295,,38.080616,116.0344391,149.0567169,105.3215027,160.5807648,121.1674042
175.6145782,,181.8489532,198.1642914,121.0198135,,42.29743576,114.7174454,153.6942291,104.9947968,165.6013489,125.7434235
177.1451263,,182.2937469,196.6956177,123.4920959,,42.05518723,113.1694794,153.6152191,104.7807159,168.4252319,127.5468521
178.326767,,182.1396179,196.9116821,123.1274338,,45.66206741,113.0456772,156.8973541,97.37184143,168.7323151,127.6535797
178.4788361,,190.4999084,197.2899017,122.8487778,,47.38793564,110.2185974,159.305542,92.19802856,168.6997986,131.2342072
181.9105988,,190.8417969,194.4452057,123.3735504,,44.33075714,107.6746292,165.1578827,92.01972198,172.1282654,131.2940674
182.5322876,,188.1208649,190.9240417,125.7461472,,44.44783401,110.0577316,164.6565094,92.06991577,172.5124054,134.0413361
183.5139313,,188.6279297,190.2048798,128.1603394,,41.23946381,111.4772034,164.3472748,94.86228943,173.1617126,136.8223114
183.579422,,187.8206482,192.5025177,128.7333221,,40.6522789,115.2715836,169.4450684,108.7198868,176.5933838,139.0327454
184.2894897,,184.5861969,195.5831299,128.4028778,,40.84414673,115.4324112,169.7320404,117.2870178,176.8631287,141.2649078
182.593689,,182.3278809,192.519989,128.5714417,,40.81098938,111.948204,171.5041046,122.5737915,176.6540985,143.3203583
185.1665497,,180.5650635,192.3272552,128.7571411,,40.53316879,107.4390411,177.5953827,119.0166931,176.4222107,143.1038666
185.9595642,,178.2263489,192.7652893,129.291687,,40.45277405,104.8495712,180.5026855,121.9880829,176.7441254,144.8525238
189.195755,,175.8939514,190.1747589,129.8992004,,44.29032898,103.6635895,184.6643372,123.0776825,175.1320953,147.0345154
191.2144165,,172.9522552,189.4783478,130.4271088,,47.34857941,99.60587311,189.3137512,122.8852692,177.1316223,146.7380371
194.7394409,,168.5189972,186.5691986,130.5705414,,53.77639008,101.4995575,193.7618561,118.1780624,178.3323212,149.3676758
198.1548004,,168.7728577,186.2182007,130.5707092,,56.55789948,103.0464554,188.6224976,121.5142288,178.0848999,154.2621002
198.0110321,,163.4141388,185.6374054,130.9089203,,59.83581161,105.5083618,190.790451,124.2525864,178.9832764,154.680481
199.1080627,,157.6230621,183.0737457,130.6801147,,58.33081055,109.8848343,188.3191223,124.2658997,179.4799652,158.2274017
201.496994,,157.4223785,178.5260162,131.9197998,,58.65851593,111.3718338,188.1135712,125.2201767,174.4128723,158.4631195
,,159.7705841,181.9053955,132.2126617,,60.37497711,111.4165192,189.583313,125.5489655,171.7622528,161.2350769
,,159.562561,179.0305023,132.6103058,,70.09870911,113.5336151,189.3695221,125.7538376,169.4989471,164.3368225
,,159.6978455,178.5799561,135.141037,,72.34286499,114.9446869,189.2479248,126.0963974,169.5645752,164.8957672
,,159.2194824,178.566864,142.4572754,,75.5846405,115.8557663,190.4561768,125.9594727,169.7627563,162.8457794
,,159.3707123,178.6293945,142.9526367,,78.63532257,112.447113,190.1354218,126.2013626,171.2225037,167.8757172
,,158.0462646,178.2680206,146.2195892,,83.47991943,112.5498352,195.9458008,126.0804291,171.5088043,163.8049469
,,156.1510925,177.7523346,148.2748108,,86.69567871,111.3429489,200.3592224,129.8240814,177.7826233,166.3703003
,,153.5434723,174.8278503,151.6242065,,90.04548645,111.4731445,,129.6934052,175.1378632,166.4543152
,,150.9111176,172.2372437,152.0111389,,91.80470276,110.6669693,,130.5950317,173.4480133,165.9099579
,,151.0599213,172.0682983,153.1233521,,95.21005249,110.1238785,,132.0135345,177.088028,164.4377136
,,152.6765289,171.2056427,156.7451324,,98.3940506,109.9458847,,130.6834106,179.8189392,163.1388397
,,153.0236969,168.2971039,158.2699127,,98.69651031,110.2753372,,130.8588257,180.3904114,163.1180725
,,153.2198334,165.627182,158.785141,,101.8653564,112.6007156,,133.1829224,182.1210327,162.8624725
,,153.2172241,165.9885559,158.5089569,,97.53775024,115.1188583,,135.8145142,184.204895,158.8084717
,,147.4753723,165.2827148,162.3040466,,101.4467545,114.3405457,,130.3565063,182.2613373,157.425705
,,149.8390045,165.3340149,162.8905487,,101.2944107,117.0668411,,134.3132477,180.0834198,158.3026733
,,147.8955994,162.5278625,166.9870758,,103.8722382,118.8708572,,133.5231018,178.0728302,160.9210815
,,147.9842072,162.2019196,167.3429718,,104.0579376,119.1608276,,136.471405,175.3394165,160.8554688
,,147.559845,159.9050598,172.1536865,,104.2037735,121.4188004,,137.345871,175.479187,161.044693
,,149.7288055,160.6081848,174.7529907,,107.124115,124.727272,,137.7315216,173.3995972,160.5612946
,,152.23349,160.547287,179.2483826,,104.1834641,126.5617218,,140.2202454,173.8426361,163.8090515
,,154.2294922,160.5341797,182.6521759,,106.9674683,126.9829788,,138.1582642,171.6159515,168.5838623
,,156.193985,160.9764557,182.8742523,,107.713974,131.6819,,138.1704254,173.7672119,172.9509277
,,156.030014,160.7216492,182.6790009,,112.047554,134.2635803,,138.6125183,173.9965668,176.1367798
,,155.9666901,160.8250885,185.1675262,,116.7456284,133.5521698,,140.8734436,174.7481689,176.0659027
,,155.9302368,168.4414978,180.1702118,,119.612236,131.6096039,,141.2656708,174.1555939,178.622406
,,155.7144928,165.6420441,179.9746704,,123.5219116,128.7762909,,143.920639,172.0955658,177.9391479
,,155.489151,165.7604065,180.0471649,,129.4891815,130.4285889,,148.0487366,172.1729126,177.5470428
,,152.8927917,168.1802826,182.6579742,,132.9164124,130.2269287,,149.90448,171.9276276,174.2730865
,,155.773819,167.4745636,187.3467407,,132.7902527,130.1743469,,150.8597717,172.0240784,174.4936066
,,158.2353058,166.3390808,191.5708771,,138.1987762,128.3790741,,156.2599945,174.3947601,174.2677765
,,158.1068726,161.0286102,195.1665039,,140.5242157,128.1980133,,157.8088684,176.8691864,176.511795
,,157.7162933,160.8287964,197.5918274,,140.1635895,128.1025391,,159.9463654,176.7156219,173.1291351
,,157.3318176,160.6491852,201.8159485,,145.2039032,128.5694885,,156.4593048,177.2413025,172.9606934
,,159.9483337,158.6549988,,,148.8687744,128.5703888,,159.579834,177.901474,173.1520844
,,159.5661316,157.9455719,,,152.0045929,126.239006,,159.467041,175.2977295,170.3541107
,,161.2973022,159.1712341,,,153.1059875,124.4859314,,161.7727814,175.421524,173.9238586
,,161.2385559,159.0717163,,,152.9749451,121.4431534,,166.5702515,169.5275421,176.8925018
,,158.5678253,164.1056976,,,158.5558319,125.6692581,,169.0462341,167.1160431,176.9514008
,,158.3492432,169.2525635,,,158.5220642,124.1261139,,173.2543793,167.5324097,179.5229187
,,158.1023102,168.4878082,,,163.4402161,125.6003647,,174.7653198,165.3641357,179.4468231
,,155.0462341,169.0430603,,,164.7022095,128.0443573,,176.9101105,170.6353607,178.1189575
,,155.0340271,169.3382874,,,165.1243591,127.8776474,,177.9723206,164.7734222,178.3557739
,,152.6224365,166.3366089,,,164.2362976,131.5654144,,172.0901947,164.5002289,177.8880615
,,152.3740387,163.9621277,,,164.2836151,134.184494,,172.1543427,166.9645386,174.7121277
,,151.6527405,167.3547058,,,164.0604095,133.9264832,,176.2277374,166.8362885,182.3184204
,,152.0283966,167.9382172,,,166.3981018,137.1753387,,172.1992645,166.857193,182.3185425
,,146.1277313,168.3547668,,,165.7276764,137.4202728,,175.1680756,166.7063141,187.1916809
,,146.3218842,167.5691986,,,168.5868988,139.8470154,,175.4357758,166.3844604,186.6784821
,,143.6741486,167.2023773,,,171.5616913,136.0706177,,178.1538239,166.4763336,186.1177216
,,142.9882355,166.9936371,,,175.8771362,139.0305481,,178.8312683,169.7347565,186.2620392
,,142.5656891,167.1963501,,,173.0956573,142.019516,,176.0400696,170.0969391,186.132431
,,142.6292877,164.8480682,,,171.5044098,145.2866974,,183.2837067,169.8481293,188.7922974
,,143.0560913,162.0674591,,,171.4758301,149.304184,,180.2320404,169.7160645,188.827652
,,143.4159546,161.9550476,,,171.424881,153.4382172,,183.0125275,174.1716919,188.9150696
,,144.6460266,162.2040253,,,171.097702,155.337616,,180.0920715,173.7014465,191.6210175
,,150.2263184,162.4842224,,,174.0187073,155.5698395,,182.3285065,173.9145508,192.1678314
,,148.075592,165.1794586,,,170.9810486,159.7149963,,182.7244568,176.6957397,194.8915863
,,147.702774,165.0139923,,,170.4548798,159.2071228,,183.512558,176.5752411,194.5729675
,,147.8645325,165.5281219,,,166.6153259,163.3178711,,178.0615997,176.0653229,194.4067688
,,148.1502838,168.0956421,,,166.3983307,166.0440063,,177.3860016,176.2528992,194.4710693
,,147.7913055,168.1648865,,,171.9960175,166.8378143,,173.4554901,176.0702362,194.6173553
,,147.2258301,163.2314758,,,171.9762115,167.2581329,,169.3293762,176.0134583,195.1852722
,,146.8543243,163.0558777,,,172.0133057,166.9972534,,169.2047729,175.8118744,195.7166138
,,149.8908691,163.3160706,,,167.9001923,167.2117615,,170.4293976,176.2074127,200.6355438
,,149.5536804,162.9317932,,,168.299118,171.8101501,,170.4657898,183.3178253,
,,148.859314,163.2826691,,,168.3025208,172.1733398,,156.2688293,183.2194214,
,,148.5531616,163.5490265,,,165.1499329,170.1687317,,163.6625519,183.1990967,
,,148.6188812,162.9775391,,,165.4972382,172.6058807,,162.5168915,182.6208954,
,,148.3069458,163.6831512,,,165.330246,164.0637817,,165.0083771,182.7610931,
,,148.6845551,163.2952576,,,165.0167542,164.2378693,,161.3568878,183.1825867,
,,148.037262,161.0628662,,,166.4468994,164.8499756,,158.5831909,183.4408722,
,,151.2666473,161.1412659,,,166.5577393,165.016983,,158.6332397,180.885376,
,,156.1179657,163.6702881,,,169.6881104,165.1366577,,158.0986176,180.947113,
,,158.8645325,163.6554413,,,168.8123779,164.7450562,,153.7737579,177.0232086,
,,158.9076843,163.5236053,,,169.4934082,162.7813873,,148.8422241,179.8910217,
,,158.6945953,163.2939606,,,168.9670563,163.1897125,,148.9232635,179.5086975,
,,158.8020325,163.3734894,,,169.3839111,163.0574188,,148.9860535,182.0504761,
,,157.3733673,164.2761078,,,170.5476227,165.9188995,,148.5948181,182.4416351,
,,158.563385,164.6997986,,,174.8792114,165.754364,,143.4430847,182.7394867,
,,158.3052521,164.693161,,,172.8149261,166.0769043,,151.8402252,183.1655731,
,,158.0670166,164.2211456,,,170.9725189,168.0050201,,152.2945099,183.0371552,
,,158.0864563,166.232193,,,170.989563,165.6696777,,151.5367889,183.2401428,
,,157.7032776,168.6928864,,,170.3961639,165.9345398,,155.727829,183.5728149,
,,157.6238403,168.7909851,,,164.8469086,169.5624084,,158.2716064,184.0607147,
,,155.0042419,172.0505676,,,165.480484,172.3286285,,158.4811859,183.7798004,
,,157.0667725,175.3679047,,,165.4270172,171.9504547,,158.5625916,183.5596313,
,,156.7312164,175.9925385,,,163.8675079,174.7167206,,158.5416412,180.8415527,
,,157.8881226,176.7295685,,,164.6490021,175.075119,,157.8494263,184.0287933,
,,160.8944244,176.2142944,,,162.1889496,175.4167023,,158.1257935,183.8615112,
,,161.7939148,177.8201904,,,162.0769958,178.3328247,,158.0236969,184.2213135,
,,166.51297,177.9874115,,,162.2692413,178.6998138,,157.960968,180.2236786,
,,169.4285126,177.3698425,,,162.8181305,181.7057953,,157.6120453,174.5494385,
,,172.0608978,179.4365845,,,158.6660767,185.3682861,,157.8514404,173.5708466,
,,175.1507416,182.6210938,,,159.420639,189.729538,,157.7750549,170.0305023,
,,182.1430206,185.2510834,,,159.1230621,189.9568176,,152.1846161,172.0973053,
,,182.7524109,186.2420654,,,159.7379608,190.5884094,,147.2650757,172.0753479,
,,185.3592072,186.5550385,,,159.7965546,190.781189,,147.499527,171.9177856,
,,191.2893066,189.3593903,,,162.187851,190.7151947,,148.3601532,171.9466858,
,,191.2996979,187.1203461,,,161.3532257,192.0302277,,144.5219879,176.6283875,
,,191.4290466,183.141983,,,160.3894043,192.2464447,,140.0485992,178.7219543,
,,191.6725159,184.7169952,,,160.5935059,192.1794891,,140.3663483,185.3411255,
,,191.6033325,184.9736938,,,160.8870697,195.7411041,,145.7337189,183.2476501,
,,191.463501,180.9431915,,,158.6725006,195.5486755,,145.4434357,183.0188446,
